id,from,to, floor, zone
 vlagos001,2016/5/31 7:57,2016/5/31 10:15,,
 cforluniau001,2016/5/31 7:57,2016/5/31 11:25,,
 kherrero001,2016/5/31 7:57,2016/5/31 7:58,,
 gflorez002,2016/5/31 7:57,2016/5/31 7:58,,
 gflorez002,2016/5/31 7:58,2016/5/31 7:58,,
 fresumir001,2016/5/31 7:58,2016/5/31 7:58,,
 kherrero001,2016/5/31 7:58,2016/5/31 9:35,,
 gflorez002,2016/5/31 7:58,2016/5/31 11:25,,
 fresumir001,2016/5/31 7:58,2016/5/31 7:59,,
 rmieshaber001,2016/5/31 7:59,2016/5/31 8:01,,
 sfusil001,2016/5/31 7:59,2016/5/31 8:09,,
 fresumir001,2016/5/31 7:59,2016/5/31 8:00,,
 tseifert001,2016/5/31 8:00,2016/5/31 8:01,,
 hcocinaro001,2016/5/31 8:00,2016/5/31 8:07,,
 fadair001,2016/5/31 8:00,2016/5/31 8:01,,
 aribera001,2016/5/31 8:00,2016/5/31 8:01,,
 emintz001,2016/5/31 8:00,2016/5/31 8:01,,
 clais001,2016/5/31 8:00,2016/5/31 8:01,,
 pbeebe001,2016/5/31 8:00,2016/5/31 8:01,,
 bovan001,2016/5/31 8:00,2016/5/31 8:01,,
 ncelio001,2016/5/31 8:00,2016/5/31 8:01,,
 fresumir001,2016/5/31 8:00,2016/5/31 8:00,,
 fresumir001,2016/5/31 8:00,2016/5/31 8:00,,
 fresumir001,2016/5/31 8:00,2016/5/31 8:00,,
 fresumir001,2016/5/31 8:00,2016/5/31 8:07,,
 fadair001,2016/5/31 8:01,2016/5/31 8:01,,
 ncelio001,2016/5/31 8:01,2016/5/31 8:01,,
 aribera001,2016/5/31 8:01,2016/5/31 8:01,,
 bovan001,2016/5/31 8:01,2016/5/31 8:01,,
 pbeebe001,2016/5/31 8:01,2016/5/31 8:01,,
 tseifert001,2016/5/31 8:01,2016/5/31 8:01,,
 rmieshaber001,2016/5/31 8:01,2016/5/31 8:01,,
 clais001,2016/5/31 8:01,2016/5/31 8:01,,
 tseifert001,2016/5/31 8:01,2016/5/31 8:02,,
 bovan001,2016/5/31 8:01,2016/5/31 8:02,,
 aribera001,2016/5/31 8:01,2016/5/31 8:02,,
 rmieshaber001,2016/5/31 8:01,2016/5/31 8:01,,
 fadair001,2016/5/31 8:01,2016/5/31 8:02,,
 ncelio001,2016/5/31 8:01,2016/5/31 8:02,,
 pbeebe001,2016/5/31 8:01,2016/5/31 8:02,,
 clais001,2016/5/31 8:01,2016/5/31 8:02,,
 rmieshaber001,2016/5/31 8:01,2016/5/31 8:02,,
 emintz001,2016/5/31 8:01,2016/5/31 8:02,,
 rmieshaber001,2016/5/31 8:02,2016/5/31 10:45,,
 clais001,2016/5/31 8:02,2016/5/31 8:02,,
 bovan001,2016/5/31 8:02,2016/5/31 8:02,,
 pbeebe001,2016/5/31 8:02,2016/5/31 8:02,,
 ncelio001,2016/5/31 8:02,2016/5/31 8:02,,
 tseifert001,2016/5/31 8:02,2016/5/31 8:02,,
 aribera001,2016/5/31 8:02,2016/5/31 8:02,,
 fadair001,2016/5/31 8:02,2016/5/31 8:02,,
 tseifert001,2016/5/31 8:02,2016/5/31 8:30,,
 pbeebe001,2016/5/31 8:02,2016/5/31 8:02,,
 bovan001,2016/5/31 8:02,2016/5/31 8:02,,
 aribera001,2016/5/31 8:02,2016/5/31 11:30,,
 ncelio001,2016/5/31 8:02,2016/5/31 8:02,,
 clais001,2016/5/31 8:02,2016/5/31 8:15,,
 fadair001,2016/5/31 8:02,2016/5/31 11:35,,
 pbeebe001,2016/5/31 8:02,2016/5/31 10:12,,
 ncelio001,2016/5/31 8:02,2016/5/31 13:00,,
 bovan001,2016/5/31 8:02,2016/5/31 17:04,,
 emintz001,2016/5/31 8:02,2016/5/31 8:03,,
 emintz001,2016/5/31 8:03,2016/5/31 8:03,,
 emintz001,2016/5/31 8:03,2016/5/31 8:03,,
 emintz001,2016/5/31 8:03,2016/5/31 11:15,,
 hcocinaro001,2016/5/31 8:07,2016/5/31 8:07,,
 fresumir001,2016/5/31 8:07,2016/5/31 8:07,,
 fresumir001,2016/5/31 8:07,2016/5/31 8:07,,
 fresumir001,2016/5/31 8:07,2016/5/31 8:08,,
 hcocinaro001,2016/5/31 8:07,2016/5/31 8:07,,
 hcocinaro001,2016/5/31 8:07,2016/5/31 8:08,,
 hcocinaro001,2016/5/31 8:08,2016/5/31 8:08,,
 fresumir001,2016/5/31 8:08,2016/5/31 8:08,,
 fresumir001,2016/5/31 8:08,2016/5/31 8:08,,
 fresumir001,2016/5/31 8:08,2016/5/31 8:09,,
 hcocinaro001,2016/5/31 8:08,2016/5/31 11:58,,
 sfusil001,2016/5/31 8:09,2016/5/31 8:10,,
 fresumir001,2016/5/31 8:09,2016/5/31 8:46,,
 sfusil001,2016/5/31 8:10,2016/5/31 8:11,,
 sfusil001,2016/5/31 8:11,2016/5/31 8:11,,
 sfusil001,2016/5/31 8:11,2016/5/31 8:11,,
 sfusil001,2016/5/31 8:11,2016/5/31 8:12,,
 sfusil001,2016/5/31 8:12,2016/5/31 8:46,,
 clais001,2016/5/31 8:15,2016/5/31 8:15,,
 clais001,2016/5/31 8:15,2016/5/31 8:35,,
 eklinger001,2016/5/31 8:30,2016/5/31 8:31,,
 tseifert001,2016/5/31 8:30,2016/5/31 8:30,,
 tseifert001,2016/5/31 8:30,2016/5/31 8:47,,
 eklinger001,2016/5/31 8:31,2016/5/31 8:32,,
 eklinger001,2016/5/31 8:32,2016/5/31 8:32,,
 eklinger001,2016/5/31 8:32,2016/5/31 8:32,,
 eklinger001,2016/5/31 8:32,2016/5/31 8:33,,
 eklinger001,2016/5/31 8:33,2016/5/31 12:45,,
 clais001,2016/5/31 8:35,2016/5/31 8:35,,
 clais001,2016/5/31 8:35,2016/5/31 11:16,,
 rfaralso001,2016/5/31 8:45,2016/5/31 8:45,,
 bmullen001,2016/5/31 8:45,2016/5/31 8:52,,
 csolos001,2016/5/31 8:45,2016/5/31 8:54,,
 cstaley001,2016/5/31 8:45,2016/5/31 8:54,,
 rfaralso001,2016/5/31 8:45,2016/5/31 8:52,,
 sfusil001,2016/5/31 8:46,2016/5/31 8:46,,
 fresumir001,2016/5/31 8:46,2016/5/31 8:46,,
 iovan001,2016/5/31 8:46,2016/5/31 8:54,,
 fresumir001,2016/5/31 8:46,2016/5/31 8:46,,
 sfusil001,2016/5/31 8:46,2016/5/31 8:46,,
 lbergen001,2016/5/31 8:46,2016/5/31 8:53,,
 sfusil001,2016/5/31 8:46,2016/5/31 8:47,,
 fresumir001,2016/5/31 8:46,2016/5/31 8:47,,
 monda001,2016/5/31 8:47,2016/5/31 8:56,,
 tseifert001,2016/5/31 8:47,2016/5/31 8:47,,
 wreynoso001,2016/5/31 8:47,2016/5/31 8:55,,
 tseifert001,2016/5/31 8:47,2016/5/31 12:43,,
 fresumir001,2016/5/31 8:47,2016/5/31 8:47,,
 sfusil001,2016/5/31 8:47,2016/5/31 8:48,,
 fresumir001,2016/5/31 8:47,2016/5/31 8:47,,
 fresumir001,2016/5/31 8:47,2016/5/31 8:47,,
 fresumir001,2016/5/31 8:47,2016/5/31 12:30,,
 sfusil001,2016/5/31 8:48,2016/5/31 8:48,,
 sfusil001,2016/5/31 8:48,2016/5/31 8:48,,
 sfusil001,2016/5/31 8:48,2016/5/31 8:49,,
 acalzas001,2016/5/31 8:49,2016/5/31 8:59,,
 thagan001,2016/5/31 8:49,2016/5/31 8:56,,
 eminto001,2016/5/31 8:49,2016/5/31 8:58,,
 sfusil001,2016/5/31 8:49,2016/5/31 10:02,,
 slowery001,2016/5/31 8:50,2016/5/31 8:58,,
 btempestad001,2016/5/31 8:50,2016/5/31 9:00,,
 avico001,2016/5/31 8:50,2016/5/31 8:58,,
 apinckney001,2016/5/31 8:50,2016/5/31 9:00,,
 nbasham001,2016/5/31 8:50,2016/5/31 9:00,,
 ldedos001,2016/5/31 8:51,2016/5/31 8:58,,
 ahafon001,2016/5/31 8:51,2016/5/31 9:01,,
 bmullen001,2016/5/31 8:52,2016/5/31 9:53,,
 rfaralso001,2016/5/31 8:52,2016/5/31 8:52,,
 gcazar001,2016/5/31 8:52,2016/5/31 9:00,,
 cmorluniau001,2016/5/31 8:52,2016/5/31 8:59,,
 rfaralso001,2016/5/31 8:52,2016/5/31 10:34,,
 lbennett001,2016/5/31 8:53,2016/5/31 9:00,,
 lbergen001,2016/5/31 8:53,2016/5/31 10:29,,
 cstaley001,2016/5/31 8:54,2016/5/31 8:54,,
 ncalixto001,2016/5/31 8:54,2016/5/31 9:03,,
 cstaley001,2016/5/31 8:54,2016/5/31 14:36,,
 cshipp001,2016/5/31 8:54,2016/5/31 9:02,,
 iovan001,2016/5/31 8:54,2016/5/31 10:27,,
 csolos001,2016/5/31 8:54,2016/5/31 10:29,,
 tbattles001,2016/5/31 8:54,2016/5/31 9:04,,
 korilla001,2016/5/31 8:55,2016/5/31 9:03,,
 wreynoso001,2016/5/31 8:55,2016/5/31 10:03,,
 ssinagra001,2016/5/31 8:55,2016/5/31 9:04,,
 jsimonides001,2016/5/31 8:55,2016/5/31 9:05,,
 zcoronado001,2016/5/31 8:55,2016/5/31 9:02,,
 junger001,2016/5/31 8:55,2016/5/31 9:02,,
 thagan001,2016/5/31 8:56,2016/5/31 10:04,,
 monda001,2016/5/31 8:56,2016/5/31 9:54,,
 tcarrara001,2016/5/31 8:57,2016/5/31 9:05,,
 lalcazar001,2016/5/31 8:57,2016/5/31 9:06,,
 rparade001,2016/5/31 8:57,2016/5/31 9:07,,
 yfinney001,2016/5/31 8:57,2016/5/31 9:04,,
 eminto001,2016/5/31 8:58,2016/5/31 10:04,,
 avico001,2016/5/31 8:58,2016/5/31 9:51,,
 slowery001,2016/5/31 8:58,2016/5/31 10:33,,
 ldedos001,2016/5/31 8:58,2016/5/31 9:56,,
 acalzas001,2016/5/31 8:59,2016/5/31 10:02,,
 cmorluniau001,2016/5/31 8:59,2016/5/31 10:10,,
 sflorez001,2016/5/31 8:59,2016/5/31 9:07,,
 btempestad001,2016/5/31 9:00,2016/5/31 10:03,,
 ibarranco001,2016/5/31 9:00,2016/5/31 10:10,,
 iborrasca001,2016/5/31 9:00,2016/5/31 9:10,,
 eedward001,2016/5/31 9:00,2016/5/31 10:03,,
 lbennett001,2016/5/31 9:00,2016/5/31 9:57,,
 wvasco001,2016/5/31 9:00,2016/5/31 9:00,,
 cwhelan001,2016/5/31 9:00,2016/5/31 9:10,,
 wvasco001,2016/5/31 9:00,2016/5/31 10:05,,
 gcazar001,2016/5/31 9:00,2016/5/31 10:29,,
 apinckney001,2016/5/31 9:00,2016/5/31 10:34,,
 nbasham001,2016/5/31 9:00,2016/5/31 10:33,,
 vfrente001,2016/5/31 9:01,2016/5/31 9:09,,
 ahafon001,2016/5/31 9:01,2016/5/31 9:51,,
 bhawelon001,2016/5/31 9:01,2016/5/31 9:11,,
 cshipp001,2016/5/31 9:02,2016/5/31 9:51,,
 zcoronado001,2016/5/31 9:02,2016/5/31 10:26,,
 junger001,2016/5/31 9:02,2016/5/31 10:35,,
 chawelon001,2016/5/31 9:03,2016/5/31 9:03,,
 korilla001,2016/5/31 9:03,2016/5/31 10:03,,
 anubarron001,2016/5/31 9:03,2016/5/31 9:11,,
 ncalixto001,2016/5/31 9:03,2016/5/31 10:34,,
 chawelon001,2016/5/31 9:03,2016/5/31 9:12,,
 malinai001,2016/5/31 9:04,2016/5/31 9:12,,
 tbattles001,2016/5/31 9:04,2016/5/31 9:54,,
 yfinney001,2016/5/31 9:04,2016/5/31 10:07,,
 sflecha001,2016/5/31 9:04,2016/5/31 9:14,,
 eorilla001,2016/5/31 9:04,2016/5/31 9:14,,
 mcassano001,2016/5/31 9:04,2016/5/31 9:14,,
 ssinagra001,2016/5/31 9:04,2016/5/31 10:33,,
 ckinney001,2016/5/31 9:04,2016/5/31 9:11,,
 hmies001,2016/5/31 9:04,2016/5/31 9:13,,
 tcarrara001,2016/5/31 9:05,2016/5/31 10:08,,
 dscozzese001,2016/5/31 9:05,2016/5/31 9:14,,
 jsimonides001,2016/5/31 9:05,2016/5/31 10:27,,
 lalcazar001,2016/5/31 9:06,2016/5/31 10:32,,
 rparade001,2016/5/31 9:07,2016/5/31 9:07,,
 rparade001,2016/5/31 9:07,2016/5/31 14:42,,
 sflorez001,2016/5/31 9:07,2016/5/31 10:35,,
 vfrente001,2016/5/31 9:09,2016/5/31 10:01,,
 iborrasca001,2016/5/31 9:10,2016/5/31 10:09,,
 cwhelan001,2016/5/31 9:10,2016/5/31 10:33,,
 anubarron001,2016/5/31 9:11,2016/5/31 10:08,,
 ckinney001,2016/5/31 9:11,2016/5/31 10:31,,
 bhawelon001,2016/5/31 9:11,2016/5/31 10:34,,
 malinai001,2016/5/31 9:12,2016/5/31 10:10,,
 chawelon001,2016/5/31 9:12,2016/5/31 9:12,,
 chawelon001,2016/5/31 9:12,2016/5/31 10:29,,
 hmies001,2016/5/31 9:13,2016/5/31 10:08,,
 dscozzese001,2016/5/31 9:14,2016/5/31 9:14,,
 eorilla001,2016/5/31 9:14,2016/5/31 9:56,,
 dscozzese001,2016/5/31 9:14,2016/5/31 15:30,,
 sflecha001,2016/5/31 9:14,2016/5/31 10:25,,
 mcassano001,2016/5/31 9:14,2016/5/31 10:28,,
 acampo001,2016/5/31 9:20,2016/5/31 9:30,,
 lcarrara001,2016/5/31 9:30,2016/5/31 9:30,,
 lcarrara001,2016/5/31 9:30,2016/5/31 9:30,,
 acampo001,2016/5/31 9:30,2016/5/31 13:00,,
 lcarrara001,2016/5/31 9:30,2016/5/31 9:31,,
 anardi001,2016/5/31 9:31,2016/5/31 9:38,,
 mvollan001,2016/5/31 9:31,2016/5/31 9:36,,
 mshultz001,2016/5/31 9:31,2016/5/31 9:38,,
 lcarrara001,2016/5/31 9:31,2016/5/31 9:31,,
 lcarrara001,2016/5/31 9:31,2016/5/31 9:31,,
 lcarrara001,2016/5/31 9:31,2016/5/31 10:05,,
 jcastellanos001,2016/5/31 9:33,2016/5/31 9:38,,
 jnespola001,2016/5/31 9:34,2016/5/31 9:37,,
 kherrero001,2016/5/31 9:35,2016/5/31 9:39,,
 slea001,2016/5/31 9:35,2016/5/31 9:38,,
 mvollan001,2016/5/31 9:36,2016/5/31 11:05,,
 jnespola001,2016/5/31 9:37,2016/5/31 12:04,,
 slea001,2016/5/31 9:38,2016/5/31 12:00,,
 jcastellanos001,2016/5/31 9:38,2016/5/31 12:02,,
 anardi001,2016/5/31 9:38,2016/5/31 12:02,,
 mshultz001,2016/5/31 9:38,2016/5/31 12:02,,
 kherrero001,2016/5/31 9:39,2016/5/31 12:05,,
 pratigan001,2016/5/31 9:44,2016/5/31 9:44,,
 pratigan001,2016/5/31 9:44,2016/5/31 17:30,,
 cshipp001,2016/5/31 9:51,2016/5/31 9:59,,
 avico001,2016/5/31 9:51,2016/5/31 9:51,,
 ahafon001,2016/5/31 9:51,2016/5/31 9:51,,
 avico001,2016/5/31 9:51,2016/5/31 10:04,,
 ahafon001,2016/5/31 9:51,2016/5/31 9:52,,
 bridenour001,2016/5/31 9:52,2016/5/31 10:02,,
 ahafon001,2016/5/31 9:52,2016/5/31 9:52,,
 ahafon001,2016/5/31 9:52,2016/5/31 9:52,,
 ahafon001,2016/5/31 9:52,2016/5/31 10:05,,
 bmullen001,2016/5/31 9:53,2016/5/31 10:02,,
 knielson001,2016/5/31 9:54,2016/5/31 10:04,,
 tbattles001,2016/5/31 9:54,2016/5/31 9:54,,
 monda001,2016/5/31 9:54,2016/5/31 9:54,,
 monda001,2016/5/31 9:54,2016/5/31 9:54,,
 tbattles001,2016/5/31 9:54,2016/5/31 10:02,,
 monda001,2016/5/31 9:54,2016/5/31 10:04,,
 lorosco001,2016/5/31 9:55,2016/5/31 10:15,,
 fbalas001,2016/5/31 9:55,2016/5/31 10:04,,
 bfrente001,2016/5/31 9:55,2016/5/31 10:05,,
 ldedos001,2016/5/31 9:56,2016/5/31 9:56,,
 eorilla001,2016/5/31 9:56,2016/5/31 9:56,,
 ldedos001,2016/5/31 9:56,2016/5/31 10:10,,
 eorilla001,2016/5/31 9:56,2016/5/31 9:56,,
 eorilla001,2016/5/31 9:56,2016/5/31 10:10,,
 vhatchett001,2016/5/31 9:57,2016/5/31 10:08,,
 lbennett001,2016/5/31 9:57,2016/5/31 10:12,,
 lgrogan001,2016/5/31 9:58,2016/5/31 10:06,,
 cshipp001,2016/5/31 9:59,2016/5/31 11:48,,
 vomalla001,2016/5/31 10:00,2016/5/31 10:14,,
 vfrente001,2016/5/31 10:01,2016/5/31 10:01,,
 lazada001,2016/5/31 10:01,2016/5/31 10:14,,
 vfrente001,2016/5/31 10:01,2016/5/31 10:01,,
 vfrente001,2016/5/31 10:01,2016/5/31 10:12,,
 sfusil001,2016/5/31 10:02,2016/5/31 10:10,,
 bmullen001,2016/5/31 10:02,2016/5/31 10:31,,
 bridenour001,2016/5/31 10:02,2016/5/31 10:30,,
 tbattles001,2016/5/31 10:02,2016/5/31 10:02,,
 acalzas001,2016/5/31 10:02,2016/5/31 10:02,,
 tbattles001,2016/5/31 10:02,2016/5/31 10:26,,
 acalzas001,2016/5/31 10:02,2016/5/31 10:14,,
 eedward001,2016/5/31 10:03,2016/5/31 17:55,,
 wreynoso001,2016/5/31 10:03,2016/5/31 10:03,,
 btempestad001,2016/5/31 10:03,2016/5/31 10:03,,
 korilla001,2016/5/31 10:03,2016/5/31 10:12,,
 wreynoso001,2016/5/31 10:03,2016/5/31 10:15,,
 btempestad001,2016/5/31 10:03,2016/5/31 10:10,,
 monda001,2016/5/31 10:04,2016/5/31 10:04,,
 eminto001,2016/5/31 10:04,2016/5/31 10:04,,
 avico001,2016/5/31 10:04,2016/5/31 10:04,,
 fbalas001,2016/5/31 10:04,2016/5/31 10:34,,
 knielson001,2016/5/31 10:04,2016/5/31 10:26,,
 thagan001,2016/5/31 10:04,2016/5/31 10:04,,
 eminto001,2016/5/31 10:04,2016/5/31 10:16,,
 monda001,2016/5/31 10:04,2016/5/31 10:04,,
 thagan001,2016/5/31 10:04,2016/5/31 10:13,,
 avico001,2016/5/31 10:04,2016/5/31 10:35,,
 monda001,2016/5/31 10:04,2016/5/31 10:35,,
 wvasco001,2016/5/31 10:05,2016/5/31 10:05,,
 lcarrara001,2016/5/31 10:05,2016/5/31 10:30,,
 bfrente001,2016/5/31 10:05,2016/5/31 10:30,,
 pyoung001,2016/5/31 10:05,2016/5/31 10:05,,
 wvasco001,2016/5/31 10:05,2016/5/31 14:30,,
 ahafon001,2016/5/31 10:05,2016/5/31 10:05,,
 pyoung001,2016/5/31 10:05,2016/5/31 10:14,,
 ahafon001,2016/5/31 10:05,2016/5/31 10:06,,
 ahafon001,2016/5/31 10:06,2016/5/31 10:06,,
 ahafon001,2016/5/31 10:06,2016/5/31 10:06,,
 lgrogan001,2016/5/31 10:06,2016/5/31 10:28,,
 ahafon001,2016/5/31 10:06,2016/5/31 10:32,,
 yfinney001,2016/5/31 10:07,2016/5/31 10:07,,
 yfinney001,2016/5/31 10:07,2016/5/31 10:16,,
 tcarrara001,2016/5/31 10:08,2016/5/31 10:08,,
 ostrum001,2016/5/31 10:08,2016/5/31 10:08,,
 vhatchett001,2016/5/31 10:08,2016/5/31 10:26,,
 anubarron001,2016/5/31 10:08,2016/5/31 10:08,,
 ostrum001,2016/5/31 10:08,2016/5/31 10:09,,
 fmata001,2016/5/31 10:08,2016/5/31 10:22,,
 tcarrara001,2016/5/31 10:08,2016/5/31 10:08,,
 hmies001,2016/5/31 10:08,2016/5/31 10:19,,
 anubarron001,2016/5/31 10:08,2016/5/31 10:19,,
 tcarrara001,2016/5/31 10:08,2016/5/31 10:23,,
 iborrasca001,2016/5/31 10:09,2016/5/31 10:24,,
 ostrum001,2016/5/31 10:09,2016/5/31 10:10,,
 ostrum001,2016/5/31 10:10,2016/5/31 10:10,,
 malinai001,2016/5/31 10:10,2016/5/31 10:10,,
 ostrum001,2016/5/31 10:10,2016/5/31 10:10,,
 ibarranco001,2016/5/31 10:10,2016/5/31 10:10,,
 eorilla001,2016/5/31 10:10,2016/5/31 10:10,,
 ldedos001,2016/5/31 10:10,2016/5/31 10:10,,
 btempestad001,2016/5/31 10:10,2016/5/31 10:10,,
 sparrino001,2016/5/31 10:10,2016/5/31 10:25,,
 malinai001,2016/5/31 10:10,2016/5/31 10:10,,
 ibarranco001,2016/5/31 10:10,2016/5/31 10:30,,
 ostrum001,2016/5/31 10:10,2016/5/31 17:15,,
 cmorluniau001,2016/5/31 10:10,2016/5/31 10:21,,
 eorilla001,2016/5/31 10:10,2016/5/31 10:10,,
 sfusil001,2016/5/31 10:10,2016/5/31 12:04,,
 malinai001,2016/5/31 10:10,2016/5/31 10:20,,
 ldedos001,2016/5/31 10:10,2016/5/31 10:28,,
 btempestad001,2016/5/31 10:10,2016/5/31 10:27,,
 eorilla001,2016/5/31 10:10,2016/5/31 10:26,,
 korilla001,2016/5/31 10:12,2016/5/31 12:06,,
 vfrente001,2016/5/31 10:12,2016/5/31 10:12,,
 lbennett001,2016/5/31 10:12,2016/5/31 10:29,,
 pbeebe001,2016/5/31 10:12,2016/5/31 10:12,,
 pbeebe001,2016/5/31 10:12,2016/5/31 10:30,,
 vfrente001,2016/5/31 10:12,2016/5/31 10:12,,
 vfrente001,2016/5/31 10:12,2016/5/31 10:31,,
 thagan001,2016/5/31 10:13,2016/5/31 10:13,,
 rpantanal001,2016/5/31 10:13,2016/5/31 10:14,,
 thagan001,2016/5/31 10:13,2016/5/31 10:31,,
 acalzas001,2016/5/31 10:14,2016/5/31 10:14,,
 lazada001,2016/5/31 10:14,2016/5/31 10:28,,
 vomalla001,2016/5/31 10:14,2016/5/31 10:32,,
 pyoung001,2016/5/31 10:14,2016/5/31 10:14,,
 acalzas001,2016/5/31 10:14,2016/5/31 10:26,,
 pyoung001,2016/5/31 10:14,2016/5/31 10:29,,
 rpantanal001,2016/5/31 10:14,2016/5/31 10:15,,
 vlagos001,2016/5/31 10:15,2016/5/31 10:20,,
 jsanjorge001,2016/5/31 10:15,2016/5/31 10:15,,
 wreynoso001,2016/5/31 10:15,2016/5/31 10:15,,
 jsanjorge001,2016/5/31 10:15,2016/5/31 10:30,,
 lorosco001,2016/5/31 10:15,2016/5/31 14:30,,
 rpantanal001,2016/5/31 10:15,2016/5/31 10:15,,
 wreynoso001,2016/5/31 10:15,2016/5/31 10:25,,
 rpantanal001,2016/5/31 10:15,2016/5/31 10:15,,
 rpantanal001,2016/5/31 10:15,2016/5/31 10:16,,
 rpantanal001,2016/5/31 10:16,2016/5/31 11:30,,
 eminto001,2016/5/31 10:16,2016/5/31 10:16,,
 yfinney001,2016/5/31 10:16,2016/5/31 10:16,,
 eminto001,2016/5/31 10:16,2016/5/31 10:25,,
 yfinney001,2016/5/31 10:16,2016/5/31 10:29,,
 hmies001,2016/5/31 10:19,2016/5/31 10:31,,
 anubarron001,2016/5/31 10:19,2016/5/31 10:19,,
 anubarron001,2016/5/31 10:19,2016/5/31 10:31,,
 malinai001,2016/5/31 10:20,2016/5/31 10:20,,
 malinai001,2016/5/31 10:20,2016/5/31 10:20,,
 vlagos001,2016/5/31 10:20,2016/5/31 13:05,,
 malinai001,2016/5/31 10:20,2016/5/31 10:34,,
 cmorluniau001,2016/5/31 10:21,2016/5/31 10:32,,
 fmata001,2016/5/31 10:22,2016/5/31 10:34,,
 tcarrara001,2016/5/31 10:23,2016/5/31 10:23,,
 tcarrara001,2016/5/31 10:23,2016/5/31 10:23,,
 tcarrara001,2016/5/31 10:23,2016/5/31 10:34,,
 iborrasca001,2016/5/31 10:24,2016/5/31 12:02,,
 sparrino001,2016/5/31 10:25,2016/5/31 10:32,,
 sflecha001,2016/5/31 10:25,2016/5/31 10:25,,
 wreynoso001,2016/5/31 10:25,2016/5/31 10:25,,
 eminto001,2016/5/31 10:25,2016/5/31 10:25,,
 wreynoso001,2016/5/31 10:25,2016/5/31 11:19,,
 sflecha001,2016/5/31 10:25,2016/5/31 10:26,,
 eminto001,2016/5/31 10:25,2016/5/31 11:22,,
 zcoronado001,2016/5/31 10:26,2016/5/31 11:27,,
 tbattles001,2016/5/31 10:26,2016/5/31 10:26,,
 eorilla001,2016/5/31 10:26,2016/5/31 10:26,,
 acalzas001,2016/5/31 10:26,2016/5/31 10:26,,
 sflecha001,2016/5/31 10:26,2016/5/31 10:26,,
 sflecha001,2016/5/31 10:26,2016/5/31 10:26,,
 vhatchett001,2016/5/31 10:26,2016/5/31 11:13,,
 eorilla001,2016/5/31 10:26,2016/5/31 11:11,,
 acalzas001,2016/5/31 10:26,2016/5/31 11:31,,
 knielson001,2016/5/31 10:26,2016/5/31 11:14,,
 tbattles001,2016/5/31 10:26,2016/5/31 10:26,,
 sflecha001,2016/5/31 10:26,2016/5/31 10:26,,
 sflecha001,2016/5/31 10:26,2016/5/31 11:29,,
 tbattles001,2016/5/31 10:26,2016/5/31 11:30,,
 iovan001,2016/5/31 10:27,2016/5/31 11:32,,
 btempestad001,2016/5/31 10:27,2016/5/31 10:27,,
 jsimonides001,2016/5/31 10:27,2016/5/31 11:22,,
 btempestad001,2016/5/31 10:27,2016/5/31 11:16,,
 ldedos001,2016/5/31 10:28,2016/5/31 10:28,,
 mcassano001,2016/5/31 10:28,2016/5/31 11:13,,
 lazada001,2016/5/31 10:28,2016/5/31 11:31,,
 lgrogan001,2016/5/31 10:28,2016/5/31 11:18,,
 ldedos001,2016/5/31 10:28,2016/5/31 10:28,,
 ldedos001,2016/5/31 10:28,2016/5/31 11:23,,
 chawelon001,2016/5/31 10:29,2016/5/31 10:29,,
 pyoung001,2016/5/31 10:29,2016/5/31 11:22,,
 csolos001,2016/5/31 10:29,2016/5/31 11:20,,
 lbennett001,2016/5/31 10:29,2016/5/31 11:26,,
 yfinney001,2016/5/31 10:29,2016/5/31 10:29,,
 gcazar001,2016/5/31 10:29,2016/5/31 11:16,,
 lbergen001,2016/5/31 10:29,2016/5/31 11:14,,
 yfinney001,2016/5/31 10:29,2016/5/31 11:23,,
 chawelon001,2016/5/31 10:29,2016/5/31 11:33,,
 lcarrara001,2016/5/31 10:30,2016/5/31 10:30,,
 lcarrara001,2016/5/31 10:30,2016/5/31 10:31,,
 ibarranco001,2016/5/31 10:30,2016/5/31 10:30,,
 bfrente001,2016/5/31 10:30,2016/5/31 10:30,,
 jsanjorge001,2016/5/31 10:30,2016/5/31 10:30,,
 pbeebe001,2016/5/31 10:30,2016/5/31 10:30,,
 bridenour001,2016/5/31 10:30,2016/5/31 11:23,,
 ibarranco001,2016/5/31 10:30,2016/5/31 10:31,,
 pbeebe001,2016/5/31 10:30,2016/5/31 17:00,,
 jsanjorge001,2016/5/31 10:30,2016/5/31 11:40,,
 bfrente001,2016/5/31 10:30,2016/5/31 11:16,,
 lcarrara001,2016/5/31 10:31,2016/5/31 10:31,,
 vfrente001,2016/5/31 10:31,2016/5/31 10:31,,
 ibarranco001,2016/5/31 10:31,2016/5/31 10:31,,
 bmullen001,2016/5/31 10:31,2016/5/31 11:34,,
 vfrente001,2016/5/31 10:31,2016/5/31 11:30,,
 anubarron001,2016/5/31 10:31,2016/5/31 10:31,,
 thagan001,2016/5/31 10:31,2016/5/31 10:31,,
 ckinney001,2016/5/31 10:31,2016/5/31 11:28,,
 lcarrara001,2016/5/31 10:31,2016/5/31 10:31,,
 lcarrara001,2016/5/31 10:31,2016/5/31 10:31,,
 anubarron001,2016/5/31 10:31,2016/5/31 11:36,,
 thagan001,2016/5/31 10:31,2016/5/31 11:35,,
 hmies001,2016/5/31 10:31,2016/5/31 11:34,,
 ibarranco001,2016/5/31 10:31,2016/5/31 10:31,,
